course_id,relation_id,relation_type,grade_requirement
119130,119127,preco,C-
119131,117462,pre,C-
119134,119091,pre,C-
119134,119094,pre,C-
119134,119096,pre,C-
119134,119103,pre,C-
119135,119091,pre,C-
119135,119094,pre,C-
119135,119096,pre,C-
119135,119103,pre,C-
119138,119102,co,C-
119138,119111,co,C-
119138,119098,pre,C-
119138,119108,pre,C-
119139,118560,co,C-
119139,119101,pre,C-
119139,119102,pre,C-
119139,119106,pre,C-
119139,119110,pre,C-
119139,119111,pre,C-
119140,119094,co,C-
119140,119090,pre,C-
119140,119092,pre,C-
119140,119093,pre,C-
119140,119095,pre,C-
119143,119141,pre,C-
119143,119142,pre,C-
119143,119144,pre,C-
119145,119143,pre,C-
119145,119146,pre,C-
119145,119148,pre,C-
119146,119141,pre,C-
119146,119142,pre,C-
119146,119144,pre,C-
119147,119149,pre,C-
119147,119150,pre,C-
119147,119154,pre,C-
119148,119141,pre,C-
119148,119142,pre,C-
119148,119144,pre,C-
119149,119145,pre,C-
119149,119151,pre,C-
119149,119153,pre,C-
119150,119145,pre,C-
119150,119151,pre,C-
119150,119153,pre,C-
119151,119143,pre,C-
119151,119146,pre,C-
119151,119148,pre,C-
119152,119149,pre,C-
119152,119150,pre,C-
119152,119154,pre,C-
119153,119143,pre,C-
119153,119146,pre,C-
119153,119148,pre,C-
119154,119145,pre,C-
119154,119151,pre,C-
119154,119153,pre,C-
119155,119149,pre,C-
119155,119150,pre,C-
119155,119154,pre,C-
119158,119091,pre,C-
119158,119094,pre,C-
119158,119096,pre,C-
119158,119103,pre,C-
119160,119128,co,C-
119160,119124,pre,C-
119160,119136,pre,C-
119160,119125,pre,C-
119160,119137,pre,C-
119161,119129,co,C-
119161,119124,pre,C-
119161,119136,pre,C-
119161,119125,pre,C-
119161,119160,pre,C-
119161,119137,pre,C-
119162,119101,pre,C-
119162,119102,pre,C-
119162,119106,pre,C-
119162,119110,pre,C-
119162,119111,pre,C-
119163,119102,co,C-
119163,119106,co,C-
119163,119099,pre,C-
119163,119104,pre,C-
119163,119109,pre,C-
119164,118560,co,C-
119164,120269,co,C-
119164,120270,co,C-
119166,119307,preco,C-
119166,118184,pre,C-
119166,115388,pre,C-
119166,116964,pre,C-
119166,118187,pre,C-
119168,120176,pre,C-
119168,119087,pre,C-
119168,120263,pre,C-
119168,120264,pre,C-
119169,120314,co,C-
119170,119171,pre,C-
119170,120161,pre,C-
119170,120315,pre,C-
119170,120256,pre,C-
119170,120257,pre,C-
119170,120258,pre,C-
119171,120252,pre,C-
119171,120253,pre,C-
119171,120251,pre,C-
119171,120254,pre,C-
119171,120255,pre,C-
119172,117363,cross,
119175,119185,pre,C-
119175,119182,pre,C-
119176,119185,pre,C-
119176,119182,pre,C-
119181,119182,pre,C-
119182,119185,pre,C-
119193,119188,pre,C-
119199,117463,pre,C-
119202,115184,pre,C-
119202,115264,pre,C-
119202,115258,pre,C-
119203,117463,pre,C-
119203,119199,pre,C-
119204,119281,cross,
119204,119466,cross,
119204,119620,cross,
119204,116964,pre,C-
119204,118187,pre,C-
119207,119206,pre,C-
119208,119206,pre,C-
119209,119206,pre,C-
119209,119207,pre,C-
119210,119206,pre,C-
119210,119207,pre,C-
119213,119211,pre,C-
119213,119212,pre,C-
119214,114761,pre,C-
119214,117464,pre,C-
119215,116964,pre,C-
119215,118187,pre,C-
119219,117464,pre,C-
119220,117464,pre,C-
119221,117464,pre,C-
119221,116336,pre,C-
119222,119221,pre,C-
119223,114761,pre,C-
119223,117464,pre,C-
119227,117464,pre,C-
119227,119216,pre,C-
119227,119217,pre,C-
119227,119218,pre,C-
119227,119221,pre,C-
119230,117464,pre,C-
119230,119221,pre,C-
119232,120082,cross,
119238,116745,cross,
119239,116964,pre,C-
119239,118187,pre,C-
119240,119107,cross,
119240,116964,pre,C-
119240,118187,pre,C-
119241,119307,co,C-
119241,118258,pre,C-
119242,119309,cross,
119242,119462,cross,
119242,119629,cross,
119242,116964,pre,C-
119242,118187,pre,C-
119243,116964,pre,C-
119243,118187,pre,C-
119244,116964,pre,C-
119244,118187,pre,C-
119246,119307,preco,C-
119246,119307,preco,C-
119246,118263,pre,C-
119246,116964,pre,C-
119246,118187,pre,C-
119247,116964,pre,C-
119247,118187,pre,C-
119251,119614,cross,
119252,119311,cross,
119252,119378,cross,
119252,119385,cross,
119252,116964,pre,C-
119252,118187,pre,C-
119253,117364,cross,
119253,120316,cross,
119253,117545,cross,
119257,114872,cross,
119259,120120,cross,
119261,117147,cross,
119265,115420,pre,C-
119268,116964,pre,C-
119268,118187,pre,C-
119271,116964,pre,C-
119271,118187,pre,C-
119272,116144,pre,C-
119272,116149,pre,C-
119275,116964,pre,C-
119275,118187,pre,C-
119276,116964,pre,C-
119276,118187,pre,C-
119278,115420,pre,C-
119278,119265,pre,C-
119281,119204,cross,
119281,119466,cross,
119281,119620,cross,
119281,116964,pre,C-
119281,118187,pre,C-
119282,119625,cross,
119282,116964,pre,C-
119282,118187,pre,C-
119284,115420,co,C-
119286,115094,cross,
119286,115732,pre,C-
119288,119287,pre,C-
119289,119287,pre,C-
119290,119287,pre,C-
119291,119287,pre,C-
119291,119288,pre,C-
119292,119287,pre,C-
119293,119287,pre,C-
119294,119287,pre,C-
119294,119288,pre,C-
119294,119289,pre,C-
119294,119292,pre,C-
119295,119287,pre,C-
119296,119295,pre,C-
119297,119287,pre,C-
119298,119289,pre,C-
119298,119290,pre,C-
119298,119292,pre,C-
119299,119294,pre,C-
119299,119295,pre,C-
119300,119288,pre,C-
119304,115971,cross,
119304,119008,cross,
119305,115972,cross,
119305,119009,cross,
119305,119010,pre,C-
119305,119691,pre,C-
119305,115971,pre,C-
119306,116018,cross,
119306,119010,cross,
119307,118288,pre,C-
119307,116964,pre,C-
119307,118187,pre,C-
119308,118322,pre,C-
119309,119242,cross,
119309,119462,cross,
119309,119629,cross,
119309,116964,pre,C-
119309,118187,pre,C-
119310,118811,cross,
119310,119379,cross,
119310,116964,pre,C-
119310,118187,pre,C-
119311,119252,cross,
119311,119378,cross,
119311,119385,cross,
119311,116964,pre,C-
119311,118187,pre,C-
119312,116964,pre,C-
119312,118187,pre,C-
119313,116964,pre,C-
119313,118187,pre,C-
119314,116964,pre,C-
119314,118187,pre,C-
119315,115089,pre,C-
119315,120135,pre,C-
119316,119315,pre,C-
119317,119356,pre,C-
119317,120135,pre,C-
119318,119317,pre,C-
119319,115074,pre,C-
119320,119322,pre,C-
119320,119319,pre,C-
119321,119319,pre,C-
119321,119324,pre,C-
119322,114931,pre,C-
119322,115377,pre,C-
119322,115089,pre,C-
119323,119353,pre,C-
119323,115089,pre,C-
119324,115089,pre,C-
119324,115377,pre,C-
119324,120168,pre,C-
119325,114931,pre,C-
119325,115089,pre,C-
119325,115377,pre,C-
119325,120168,pre,C-
119326,119322,pre,C-
119326,120135,pre,C-
119326,119356,pre,C-
119327,116964,pre,C-
119327,118187,pre,C-
119328,119318,co,C-
119328,119322,pre,C-
119328,119324,pre,C-
119329,119322,pre,C-
119332,119315,pre,C-
119332,119356,pre,C-
119332,120135,pre,C-
119333,119324,pre,C-
119334,119335,pre,C-
119335,120135,pre,C-
119335,119356,pre,C-
119336,119353,pre,C-
119336,119315,pre,C-
119336,119326,pre,C-
119339,119324,pre,C-
119339,120135,pre,C-
119340,119325,pre,C-
119340,119326,pre,C-
119341,119326,pre,C-
119341,119335,pre,C-
119342,116024,cross,
119342,119318,pre,C-
119342,119324,pre,C-
119343,119341,pre,C-
119344,119334,pre,C-
119344,119341,pre,C-
119346,120245,pre,C-
119349,119321,pre,C-
119349,119333,pre,C-
119349,119339,pre,C-
119349,119342,pre,C-
119350,115062,co,C-
119351,114985,co,C-
119353,115062,pre,C-
119354,115340,pre,C-
119356,115377,pre,C-
119356,120168,pre,C-
119356,115089,pre,C-
119357,116964,pre,C-
119357,118187,pre,C-
119358,115089,pre,C-
119358,119315,pre,C-
119360,115062,pre,C-
119360,114985,pre,C-
119361,115089,pre,C-
119361,115377,pre,C-
119361,120168,pre,C-
119362,116964,pre,C-
119362,118187,pre,C-
119363,114870,pre,C-
119364,119363,pre,C-
119365,119363,pre,C-
119365,119364,pre,C-
119365,119371,pre,C-
119366,119363,pre,C-
119366,119364,pre,C-
119366,119371,pre,C-
119366,115356,pre,C-
119366,115364,pre,C-
119366,120171,pre,C-
119366,115661,pre,C-
119367,119363,pre,C-
119367,119364,pre,C-
119367,119371,pre,C-
119367,115356,pre,C-
119367,115364,pre,C-
119367,120171,pre,C-
119367,115661,pre,C-
119368,119367,pre,C-
119369,119363,pre,C-
119369,119364,pre,C-
119369,119371,pre,C-
119369,119366,pre,C-
119369,119367,pre,C-
119370,119363,pre,C-
119371,119042,pre,C-
119371,119363,pre,C-
119371,119364,pre,C-
119373,119363,pre,C-
119376,117090,cross,
119376,116343,pre,C-
119377,118428,cross,
119377,119627,cross,
119378,119252,cross,
119378,119311,cross,
119378,119385,cross,
119378,116964,pre,C-
119378,118187,pre,C-
119379,118811,cross,
119379,119310,cross,
119379,116964,pre,C-
119379,118187,pre,C-
119380,119022,cross,
119380,119088,cross,
119380,119556,cross,
119380,116964,pre,C-
119380,118187,pre,C-
119381,116964,pre,C-
119381,118187,pre,C-
119383,116964,pre,C-
119383,118187,pre,C-
119385,119252,cross,
119385,119311,cross,
119385,119378,cross,
119385,116964,pre,C-
119385,118187,pre,C-
119387,116964,pre,C-
119387,118187,pre,C-
119388,120056,cross,
119396,116964,pre,C-
119396,118187,pre,C-
119401,117148,cross,
119404,114875,cross,
119405,117935,cross,
119405,118425,cross,
119406,115178,cross,
119411,119078,cross,
119411,116964,pre,C-
119411,118187,pre,C-
119413,119412,pre,C-
119420,119926,pre,C-
119422,119926,pre,C-
119422,119425,pre,C-
119423,119422,co,C-
119429,119307,co,C-
119429,118511,pre,C-
119430,119460,cross,
119430,114761,pre,C-
119430,116375,pre,C-
119431,119926,pre,C-
119431,119425,pre,C-
119434,119046,cross,
119434,119615,cross,
119434,116964,pre,C-
119434,118187,pre,C-
119435,118513,pre,C-
119437,116151,pre,C-
119451,117805,pre,C-
119452,117805,pre,C-
119453,119450,pre,C-
119454,119450,pre,C-
119455,119450,pre,C-
119455,119451,pre,C-
119455,119452,pre,C-
119455,119453,pre,C-
119455,118396,pre,C-
119457,114976,cross,
119457,119789,cross,
119458,116142,cross,
119458,117738,cross,
119459,118097,cross,
119459,116375,pre,C-
119460,119430,cross,
119460,114761,pre,C-
119460,116375,pre,C-
119461,117520,cross,
119461,119791,cross,
119462,119242,cross,
119462,119309,cross,
119462,119629,cross,
119462,116964,pre,C-
119462,118187,pre,C-
119463,116375,pre,C-
119463,115661,pre,C-
119464,115183,pre,C-
119464,115184,pre,C-
119466,119204,cross,
119466,119281,cross,
119466,119620,cross,
119466,116964,pre,C-
119466,118187,pre,C-
119467,116375,pre,C-
119468,119467,pre,C-
119468,119471,pre,C-
119468,119472,pre,C-
119469,120121,cross,
119469,116375,pre,C-
119470,116375,pre,C-
119471,116375,pre,C-
119472,117365,cross,
119472,116375,pre,C-
119473,115661,pre,C-
119474,115661,pre,C-
119474,119927,pre,C-
119475,117546,cross,
119475,119464,pre,C-
119476,115372,cross,
119476,119464,pre,C-
119477,116375,pre,C-
119478,116375,pre,C-
119479,116375,pre,C-
119480,116375,pre,C-
119481,116375,pre,C-
119482,116375,pre,C-
119483,116375,pre,C-
119484,116375,pre,C-
119485,116375,pre,C-
119486,116375,pre,C-
119487,116375,pre,C-
119488,116375,pre,C-
119489,116375,pre,C-
119490,116375,pre,C-
119494,119546,preco,C-
119494,119474,preco,C-
119494,119927,pre,C-
119495,116964,pre,C-
119495,118187,pre,C-
119497,119927,pre,C-
119497,119546,pre,C-
119497,119474,pre,C-
119499,119478,pre,C-
119500,116964,pre,C-
119500,118187,pre,C-
119501,119467,pre,C-
119502,119470,pre,C-
119507,119509,co,C-
119509,119508,pre,C-
119512,119476,pre,C-
119513,119475,pre,C-
119518,116964,pre,C-
119518,118187,pre,C-
119519,119483,pre,C-
119520,119485,pre,C-
119521,119478,pre,C-
119522,119089,cross,
119522,119553,cross,
119522,116964,pre,C-
119522,118187,pre,C-
119525,119477,pre,C-
119525,119485,pre,C-
119527,116964,pre,C-
119527,118187,pre,C-
119528,119463,pre,C-
119528,115661,pre,C-
119528,119914,pre,C-
119535,119533,pre,C-
119536,119927,pre,C-
119536,119477,pre,C-
119536,119483,pre,C-
119536,119485,pre,C-
119536,119546,pre,C-
119536,119474,pre,C-
119537,119927,pre,C-
119537,119546,pre,C-
119537,119474,pre,C-
119537,119470,pre,C-
119537,119479,pre,C-
119538,119927,pre,C-
119538,119546,pre,C-
119538,119474,pre,C-
119538,119478,pre,C-
119538,119482,pre,C-
119539,116964,pre,C-
119539,118187,pre,C-
119540,119927,pre,C-
119540,119546,pre,C-
119540,119474,pre,C-
119540,119476,pre,C-
119541,117472,pre,C-
119542,117472,pre,C-
119544,117483,pre,C-
119546,115661,pre,C-
119546,119463,pre,C-
119546,119927,pre,C-
119548,116964,pre,C-
119548,118187,pre,C-
119549,116964,pre,C-
119549,118187,pre,C-
119553,119089,cross,
119553,119522,cross,
119553,116964,pre,C-
119553,118187,pre,C-
119556,119022,cross,
119556,119088,cross,
119556,119380,cross,
119556,116964,pre,C-
119556,118187,pre,C-
119563,119559,co,C-
119563,119550,pre,C-
119563,119934,pre,C-
119563,119555,pre,C-
119564,119550,pre,C-
119564,119552,pre,C-
119564,119555,pre,C-
119565,119559,pre,C-
119565,119563,pre,C-
119565,119591,pre,C-
119568,117368,cross,
119570,119557,pre,C-
119572,119555,co,C-
119573,119575,pre,C-
119575,119572,pre,C-
119577,119572,pre,C-
119580,119578,pre,C-
119580,119579,pre,C-
119581,119572,pre,C-
119581,119575,pre,C-
119582,119572,pre,C-
119582,119575,pre,C-
119582,119573,pre,C-
119583,119575,pre,C-
119584,119575,pre,C-
119591,119559,co,C-
119591,119550,pre,C-
119591,119934,pre,C-
119591,119555,pre,C-
119592,119557,pre,C-
119592,119591,pre,C-
119592,119606,pre,C-
119592,119600,pre,C-
119592,119570,pre,C-
119592,119571,pre,C-
119592,119593,pre,C-
119593,119557,pre,C-
119601,119550,pre,C-
119602,119552,pre,C-
119610,114844,cross,
119611,114936,cross,
119611,116234,pre,C-
119611,116691,pre,C-
119612,117470,cross,
119612,117589,cross,
119612,117934,cross,
119613,119038,cross,
119613,116964,pre,C-
119613,118187,pre,C-
119614,119251,cross,
119615,119046,cross,
119615,119434,cross,
119615,116964,pre,C-
119615,118187,pre,C-
119616,116964,pre,C-
119616,118187,pre,C-
119617,114884,cross,
119617,117605,cross,
119618,116959,pre,C-
119618,116965,pre,C-
119618,116381,pre,C-
119618,116960,pre,C-
119618,116964,pre,C-
119618,118187,pre,C-
119619,116964,pre,C-
119619,118187,pre,C-
119620,119204,cross,
119620,119281,cross,
119620,119466,cross,
119620,116964,pre,C-
119620,118187,pre,C-
119621,120119,cross,
119623,115170,cross,
119623,117610,cross,
119624,115171,cross,
119624,117611,cross,
119625,119282,cross,
119625,116964,pre,C-
119625,118187,pre,C-
119627,118428,cross,
119627,119377,cross,
119629,119242,cross,
119629,119309,cross,
119629,119462,cross,
119629,116964,pre,C-
119629,118187,pre,C-
119630,118429,cross,
119631,118430,cross,
119632,116964,pre,C-
119632,118187,pre,C-
119634,115740,cross,
119634,117614,cross,
119637,116964,pre,C-
119637,118187,pre,C-
119638,117384,cross,
119639,117385,cross,
119639,117384,pre,C-
119640,117389,cross,
119640,117936,cross,
119641,117390,cross,
119641,117937,cross,
119641,117389,pre,C-
119642,117392,cross,
119642,117938,cross,
119642,117389,pre,C-
119642,117390,pre,C-
119643,117393,cross,
119643,117939,cross,
119643,117389,pre,C-
119643,117390,pre,C-
119644,117396,cross,
119644,117940,cross,
119645,117397,cross,
119645,117941,cross,
119651,119859,cross,
119651,119943,cross,
119651,116964,pre,C-
119651,118187,pre,C-
119652,119668,pre,C-
119652,119648,pre,C-
119652,119650,pre,C-
119653,119668,pre,C-
119653,119648,pre,C-
119653,119650,pre,C-
119654,119652,pre,C-
119654,119653,pre,C-
119657,119647,pre,C-
119658,119668,pre,C-
119658,119648,pre,C-
119659,115825,pre,C-
119659,119646,pre,C-
119661,116964,pre,C-
119661,118187,pre,C-
119662,119653,pre,C-
119665,119958,cross,
119666,116964,pre,C-
119666,118187,pre,C-
119669,119655,pre,C-
119673,119675,pre,C-
119674,119648,pre,C-
119675,119653,pre,C-
119676,115260,pre,C-
119676,115263,pre,C-
119676,116964,pre,C-
119676,118187,pre,C-
119677,117309,cross,
119680,119678,pre,C-
119680,119678,pre,C-
119681,119678,pre,C-
119681,119678,pre,C-
119682,119680,co,C-
119682,119681,co,C-
119691,115960,pre,C-
119691,115964,pre,C-
119691,116964,pre,C-
119691,118187,pre,C-
119693,116964,pre,C-
119693,118187,pre,C-
119698,115183,pre,C-
119698,118015,pre,C-
119701,120024,cross,
119701,114870,pre,C-
119702,120025,cross,
119702,114870,pre,C-
119702,114876,pre,C-
119703,116964,pre,C-
119703,118187,pre,C-
119706,119713,co,C-
119706,119705,pre,C-
119706,119708,pre,C-
119706,119710,pre,C-
119706,119712,pre,C-
119707,119714,co,C-
119707,119706,pre,C-
119709,119708,pre,C-
119712,119705,preco,C-
119713,119706,co,C-
119713,119705,pre,C-
119713,119708,pre,C-
119713,119710,pre,C-
119713,119712,pre,C-
119714,119707,co,C-
119714,119706,pre,C-
119714,119713,pre,C-
119715,115661,preco,C-
119715,119705,pre,C-
119715,119708,pre,C-
119715,119710,pre,C-
119716,119707,preco,C-
119716,119714,preco,C-
119716,119714,preco,C-
119718,119705,pre,C-
119718,119708,pre,C-
119718,119710,pre,C-
119720,119719,pre,C-
119721,116964,pre,C-
119721,118187,pre,C-
119722,116964,pre,C-
119722,118187,pre,C-
119722,116484,pre,C-
119722,116336,pre,C-
119723,119728,co,C-
119724,119723,pre,C-
119724,119728,pre,C-
119725,119730,co,C-
119725,119724,pre,C-
119726,119724,pre,C-
119727,119724,pre,C-
119728,119723,co,C-
119729,119724,co,C-
119729,119728,pre,C-
119730,119729,pre,C-
119731,119730,pre,C-
119733,119732,pre,C-
119735,119720,pre,C-
119736,117360,cross,
119736,119723,pre,C-
119736,119724,pre,C-
119737,119720,pre,C-
119738,119724,pre,C-
119739,119724,pre,C-
119741,119720,pre,C-
119742,119724,pre,C-
119746,119755,pre,C-
119748,116964,pre,C-
119748,118187,pre,C-
119749,117487,pre,C-
119749,117488,pre,C-
119749,119723,pre,C-
119749,119724,pre,C-
119753,119730,co,C-
119753,119729,pre,C-
119754,119730,co,C-
119754,119729,pre,C-
119755,119733,pre,C-
119758,116964,pre,C-
119758,118187,pre,C-
119759,116267,cross,
119759,115352,pre,C-
119759,120167,pre,C-
119759,120126,pre,C-
119759,116273,pre,C-
119760,116268,cross,
119760,116267,pre,C-
119761,115368,cross,
119761,116269,cross,
119761,116262,pre,C-
119761,115263,pre,C-
119762,115369,cross,
119762,116270,cross,
119762,116269,pre,C-
119762,115368,pre,C-
119762,119761,pre,C-
119763,116271,cross,
119763,116273,pre,C-
119763,116276,pre,C-
119763,116051,pre,C-
119764,116277,cross,
119764,116276,pre,C-
119764,116051,pre,C-
119765,116278,cross,
119765,116272,pre,C-
119765,116041,pre,C-
119765,116273,pre,C-
119765,116279,pre,C-
119766,116279,cross,
119766,118265,pre,C-
119766,120170,pre,C-
119766,116262,pre,C-
119767,116273,pre,C-
119768,116281,cross,
119768,116273,pre,C-
119768,116276,pre,C-
119768,116051,pre,C-
119769,116283,cross,
119769,116282,pre,C-
119770,116285,cross,
119770,116284,pre,C-
119770,116056,pre,C-
119771,116288,cross,
119771,116262,pre,C-
119772,116051,cross,
119772,116262,pre,C-
119772,116045,pre,C-
119773,116058,cross,
119773,120026,co,C-
119773,116046,pre,C-
119773,120026,pre,C-
119773,120136,pre,C-
119773,120126,pre,C-
119773,116770,pre,C-
119774,116059,cross,
119775,116102,cross,
119775,116048,pre,C-
119776,116117,cross,
119776,116045,pre,C-
119776,116273,pre,C-
119777,116118,cross,
119777,116045,pre,C-
119777,116273,pre,C-
119779,116964,pre,C-
119779,118187,pre,C-
119780,117519,pre,C-
119783,119784,pre,C-
119786,119787,pre,C-
119789,114976,cross,
119789,119457,cross,
119790,117137,cross,
119791,117520,cross,
119791,119461,cross,
119792,117353,cross,
119792,117551,cross,
119792,120122,cross,
119793,116964,pre,C-
119793,118187,pre,C-
119794,116964,pre,C-
119794,118187,pre,C-
119795,117296,preco,C-
119795,116964,pre,C-
119795,118187,pre,C-
119796,119794,cross,
119796,116964,pre,C-
119796,118187,pre,C-
119797,117468,pre,C-
119797,116964,pre,C-
119797,118187,pre,C-
119798,119961,preco,C-
119798,116378,pre,C-
119799,116378,pre,C-
119800,116378,pre,C-
119801,116378,pre,C-
119801,115431,pre,C-
119801,119799,pre,C-
119801,119961,pre,C-
119801,119798,pre,C-
119802,116378,pre,C-
119802,119961,pre,C-
119802,119798,pre,C-
119803,116378,pre,C-
119804,116378,pre,C-
119805,116378,pre,C-
119806,116378,pre,C-
119807,116378,pre,C-
119808,116378,pre,C-
119809,116378,pre,C-
119811,119922,cross,
119811,116964,pre,C-
119811,118187,pre,C-
119812,117369,cross,
119812,116378,pre,C-
119813,116378,pre,C-
119814,116378,pre,C-
119815,116378,pre,C-
119816,116378,pre,C-
119817,116378,pre,C-
119818,120123,cross,
119818,116378,pre,C-
119819,116378,pre,C-
119821,116378,pre,C-
119821,119961,pre,C-
119821,119798,pre,C-
119822,116378,pre,C-
119823,116378,pre,C-
119824,116378,pre,C-
119825,116378,pre,C-
119836,119864,cross,
119838,116378,pre,C-
119840,116378,pre,C-
119841,116378,pre,C-
119841,115431,pre,C-
119841,119799,pre,C-
119841,119961,pre,C-
119841,119798,pre,C-
119841,119801,pre,C-
119842,116378,pre,C-
119842,119961,pre,C-
119842,119798,pre,C-
119842,119802,pre,C-
119843,116378,pre,C-
119843,119961,pre,C-
119843,119798,pre,C-
119843,119801,pre,C-
119843,119802,pre,C-
119844,116378,pre,C-
119857,119864,pre,C-
119859,119651,cross,
119859,119943,cross,
119859,116964,pre,C-
119859,118187,pre,C-
119860,116964,pre,C-
119860,118187,pre,C-
119863,118016,pre,C-
119863,116964,pre,C-
119863,118187,pre,C-
119864,119836,cross,
119865,116964,pre,C-
119865,118187,pre,C-
119871,119870,pre,C-
119872,116964,pre,C-
119872,118187,pre,C-
119873,116964,pre,C-
119873,118187,pre,C-
119878,118522,co,C-
119878,118528,co,C-
119878,116964,pre,C-
119878,118187,pre,C-
119880,119876,pre,C-
119882,119876,pre,C-
119883,119876,pre,C-
119883,119877,pre,C-
119883,119619,pre,C-
119884,119876,pre,C-
119884,119877,pre,C-
119884,119619,pre,C-
119886,119876,pre,C-
119886,119877,pre,C-
119886,119619,pre,C-
119887,119876,pre,C-
119887,119877,pre,C-
119887,119619,pre,C-
119888,120469,cross,
119888,119876,pre,C-
119889,120470,cross,
119889,119876,pre,C-
119890,120471,cross,
119890,119876,pre,C-
119891,119876,pre,C-
119909,119911,pre,C-
119913,116964,pre,C-
119913,118187,pre,C-
119914,115661,pre,C-
119916,119914,pre,C-
119917,116230,cross,
119918,116906,cross,
119919,116907,cross,
119921,119811,cross,
119921,119922,cross,
119921,116964,pre,C-
119921,118187,pre,C-
119922,119811,cross,
119922,116964,pre,C-
119922,118187,pre,C-
119923,116964,pre,C-
119923,118187,pre,C-
119924,119653,pre,C-
119924,119930,pre,C-
119925,119924,pre,C-
119925,119653,pre,C-
119925,119674,pre,C-
119926,116964,pre,C-
119926,118187,pre,C-
119927,116375,pre,C-
119927,115661,pre,C-
119927,116964,pre,C-
119927,118187,pre,C-
119930,119928,preco,C-
119930,115827,pre,C-
119934,116964,pre,C-
119934,118187,pre,C-
119936,119928,pre,C-
119936,119930,pre,C-
119937,115827,pre,C-
119937,119930,pre,C-
119938,119928,pre,C-
119938,119930,pre,C-
119939,119928,pre,C-
119939,115827,pre,C-
119939,119930,pre,C-
119940,119930,pre,C-
119941,116990,cross,
119941,119928,pre,C-
119942,119928,pre,C-
119943,119651,cross,
119943,119859,cross,
119943,116964,pre,C-
119943,118187,pre,C-
119944,116992,cross,
119945,119944,pre,C-
119947,119964,pre,C-
119947,119932,pre,C-
119948,119931,pre,C-
119948,119964,pre,C-
119949,119964,pre,C-
119949,119962,pre,C-
119951,119964,pre,C-
119955,119962,preco,C-
119955,119931,preco,C-
119955,119932,preco,C-
119958,119665,cross,
119959,116964,pre,C-
119959,118187,pre,C-
119961,116378,pre,C-
119961,116964,pre,C-
119961,118187,pre,C-
119966,115259,cross,
119966,115949,cross,
119966,116140,cross,
119966,116863,cross,
119966,117001,cross,
119966,117713,cross,
119966,118210,cross,
119966,118434,cross,
119967,120006,co,C-
119967,120012,pre,C-
119968,115364,preco,C-
119968,120171,preco,C-
119968,115341,preco,C-
119968,120166,preco,C-
119969,119968,pre,C-
119969,115364,pre,C-
119969,120171,pre,C-
119969,115341,pre,C-
119969,120166,pre,C-
119970,119968,pre,C-
119970,115364,pre,C-
119970,120171,pre,C-
119970,115341,pre,C-
119970,120166,pre,C-
119971,114931,co,C-
119971,114943,co,C-
119971,115304,pre,C-
119972,118506,cross,
119972,120012,pre,C-
119972,118436,pre,C-
119972,114931,pre,C-
119972,115959,pre,C-
119972,115364,pre,C-
119972,120171,pre,C-
119972,115341,pre,C-
119972,120166,pre,C-
119973,119968,pre,C-
119973,115364,pre,C-
119973,120171,pre,C-
119973,114985,pre,C-
119973,115009,pre,C-
119973,115062,pre,C-
119973,115074,pre,C-
119974,115607,pre,C-
119975,119974,pre,C-
119976,120012,pre,C-
119976,114931,pre,C-
119976,114985,pre,C-
119977,119978,pre,C-
119978,119972,preco,C-
119978,120001,pre,C-
119978,119967,pre,C-
119978,119973,pre,C-
119979,115685,pre,C-
119979,115689,pre,C-
119979,117724,pre,C-
119980,119969,pre,C-
119980,119970,pre,C-
119981,119970,pre,C-
119981,119973,pre,C-
119981,116105,pre,C-
119981,116263,pre,C-
119981,116319,pre,C-
119982,119981,preco,C-
119988,116964,pre,C-
119988,118187,pre,C-
119989,119914,pre,C-
119990,119914,pre,C-
119991,119990,pre,C-
119992,119914,pre,C-
119993,119992,preco,C-
119995,119992,pre,C-
119996,119989,pre,C-
119996,119990,pre,C-
119996,119994,pre,C-
119997,119989,pre,C-
120000,119968,preco,C-
120001,120012,pre,C-
120001,115788,pre,C-
120001,118436,pre,C-
120003,120000,pre,C-
120006,118508,cross,
120006,118436,pre,C-
120006,120012,pre,C-
120006,115788,pre,C-
120007,119970,pre,C-
120007,120000,pre,C-
120008,118509,cross,
120008,120006,pre,C-
120008,118508,pre,C-
120011,120010,pre,C-
120013,120012,pre,C-
120013,119971,pre,C-
120013,119972,pre,C-
120014,120020,pre,C-
120015,120000,pre,C-
120015,120003,pre,C-
120015,120014,pre,C-
120016,120015,pre,C-
120016,120017,pre,C-
120016,120018,pre,C-
120019,119968,pre,C-
120019,120000,pre,C-
120020,120022,co,C-
120020,116105,co,C-
120020,120019,pre,C-
120022,115364,pre,C-
120022,120171,pre,C-
120022,115341,pre,C-
120022,120166,pre,C-
120023,120022,pre,C-
120023,116105,pre,C-
120023,115607,pre,C-
120023,120017,pre,C-
120024,119701,cross,
120024,114870,pre,C-
120025,119702,cross,
120025,114870,pre,C-
120025,114876,pre,C-
120026,115867,pre,C-
120026,116964,pre,C-
120026,118187,pre,C-
120040,118254,cross,
120040,115663,co,C-
120041,120068,cross,
120041,120125,cross,
120041,116220,pre,C-
120041,117077,pre,C-
120041,118510,pre,C-
120041,116964,pre,C-
120041,118187,pre,C-
120045,118256,cross,
120045,115663,co,C-
120048,114750,cross,
120048,114867,cross,
